GRID_CODE	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW
66077	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885	193.936615	243.8306885
66078	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253	192.5753021	242.1984253
66079	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102	190.992691	240.6592102
66080	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332	189.5132904	239.5090332
66081	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303	187.7667084	239.1810303
66082	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223	185.8224182	238.469223
66083	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452	185.8607178	238.4413452
66084	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461	186.4608307	238.33461
66085	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345	187.1901398	238.0135345
66086	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796	187.5001678	237.9996796
66087	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873	186.5524902	241.7356873
66088	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351	184.8592224	245.2653351
66089	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188	-9999	246.6880188
67068	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424	205.9186096	249.4090424
67069	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901	199.1668854	247.707901
67070	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943	191.1975861	245.1228943
67070	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148	195.3344574	245.9702148
67071	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317	190.7169647	245.6575317
67072	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246	190.5263062	246
